STATE,STATION,DATE,REPORT_TYPE,SOURCE,STATION.LATITUDE,STATION.LONGITUDE,AWND,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupElevationUnit,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,CDSD,CLDD,DSNW,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,HDSD,HTDD,HeavyFog,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,REM,REPORT_TYPE.1,SOURCE.1,Sunrise,Sunset,TStorms,WindEquipmentChangeDate
Colorado,DENVER,2/9/2020,SOD  ,6,39.84,-104.65,NA,,NA,,"SNOWFALL, SNOWDPTH",5350,NA,,39.85,-104.732,"DENVER INTL AIRPORT 4WNW, CO",NA,NA,NA,19,21,83,30.08,24.58,22,10.2,0,-10.3,44,33,8,20,26,0.09,1,0.9,10,21,SN FZFG BR FG,NA,NA,NA,NA,NA,SOD75724 HR PRECIPITATION (IN): 0.09 SNOW DEPTH (IN):1     24 HR SNOWFALL (IN):0.9  WEATHER(CODE):18  24 HR MAX TEMP (F): 3324 HR MIN TEMP (F):  8AVERAGE STATION PRESSURE:24.585 MINIMUM SEA LEVEL PRESSURE:29.80 TIME OF OCCURRENCE:0023 PEAK WIND SPEED (MPH): 26 PEAK WIND DIR (DEG): 20 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 21FASTEST 2MIN DIR (DEG): 10 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):10.2 24 HR AVG TEMP (F): 21DEPART FROM NORMAL:-10  HEATING DEGREE DAYS: 44 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):27  LATEST NIGHT MIN TEMP(1900-0800 LST):25 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):    T    T    0.00 0.00 T    T    0.02 0.01 0.02 0.02 0.01 0.01 T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,659,1728,NA,9/12/2005
Colorado,DENVER,2/10/2020,SOD  ,6,39.84,-104.65,NA,,NA,,"SNOWFALL, SNOWDPTH",5350,NA,,39.85,-104.732,"DENVER INTL AIRPORT 4WNW, CO",NA,NA,NA,16,19,86,30.21,24.62,18,8.2,0,-12.4,46,30,8,30,26,0.11,2,1.8,30,21,SN FG FZFG BR,NA,NA,NA,NA,NA,SOD75724 HR PRECIPITATION (IN): 0.11 SNOW DEPTH (IN):2     24 HR SNOWFALL (IN):1.8  WEATHER(CODE):12  24 HR MAX TEMP (F): 3024 HR MIN TEMP (F):  8AVERAGE STATION PRESSURE(D):24.624 MINIMUM SEA LEVEL PRESSURE:30.04 TIME OF OCCURRENCE:0136 PEAK WIND SPEED (MPH): 26 PEAK WIND DIR (DEG): 30 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 21FASTEST 2MIN DIR (DEG): 30 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 8.2 24 HR AVG TEMP (F): 19DEPART FROM NORMAL:-12  HEATING DEGREE DAYS: 46 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 30 LATEST NIGHT MIN TEMP(1900-0800 LST):08 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00T    T     0.01 0.03 0.04 0.01 0.02T    T,SOD  ,6,658,1729,NA,9/12/2005
Colorado,DENVER,2/11/2020,SOD  ,6,39.84,-104.65,NA,,NA,,"SNOWFALL, SNOWDPTH",5350,NA,,39.85,-104.732,"DENVER INTL AIRPORT 4WNW, CO",NA,NA,NA,13,18,77,30.12,24.53,17,8.3,0,-13.6,47,32,3,170,27,T,4,T,170,22,SN FG FZFG BR,NA,NA,NA,NA,NA,SOD75724 HR PRECIPITATION (IN):    T SNOW DEPTH (IN):4     24 HR SNOWFALL (IN):T    WEATHER(CODE):12  24 HR MAX TEMP (F): 3224 HR MIN TEMP (F):  3AVERAGE STATION PRESSURE:24.530 MINIMUM SEA LEVEL PRESSURE:29.85 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH): 27 PEAK WIND DIR (DEG):170 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 22FASTEST 2MIN DIR (DEG):170 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 8.3 24 HR AVG TEMP (F): 18DEPART FROM NORMAL:-14  HEATING DEGREE DAYS: 47 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):32  LATEST NIGHT MIN TEMP(1900-0800 LST):3  HOURLY INCREMENTAL PRECIPITATION VALUES (IN):    T    T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,656,1730,NA,9/12/2005
Colorado,DENVER,2/12/2020,SOD  ,6,39.84,-104.65,NA,,NA,,"SNOWFALL, SNOWDPTH",5350,NA,,39.85,-104.732,"DENVER INTL AIRPORT 4WNW, CO",NA,NA,NA,17,26,71,30,24.5,23,11.9,0,-5.7,39,33,19,350,35,0.19,4,5,360,28,SN FZFG BR FG,NA,NA,NA,NA,NA,SOD75524 HR PRECIPITATION (IN): 0.19 SNOW DEPTH (IN):4     24 HR SNOWFALL (IN):5.0  WEATHER(CODE):128  24 HR MAX TEMP (F): 3324 HR MIN TEMP (F): 19AVERAGE STATION PRESSURE:24.505 MINIMUM SEA LEVEL PRESSURE:29.80 TIME OF OCCURRENCE:0252 PEAK WIND SPEED (MPH): 35 PEAK WIND DIR (DEG):350 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 28FASTEST 2MIN DIR (DEG):360 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):11.9 24 HR AVG TEMP (F): 26DEPART FROM NORMAL: -6  HEATING DEGREE DAYS: 39 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):33  LATEST NIGHT MIN TEMP(1900-0800 LST):13 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    0.03 0.03 0.05 0.04 0.02 0.01 0.01 T,SOD  ,6,655,1731,NA,9/12/2005
Colorado,DENVER,2/13/2020,SOD  ,6,39.84,-104.65,NA,,NA,,"SNOWFALL, SNOWDPTH",5350,NA,,39.85,-104.732,"DENVER INTL AIRPORT 4WNW, CO",NA,NA,NA,12,17,84,30.15,24.57,15,7.1,0,-14.9,48,26,8,170,17,T,7,T,170,16,SN BR HZ,NA,NA,NA,NA,NA,SOD75724 HR PRECIPITATION (IN):    T SNOW DEPTH (IN):7     24 HR SNOWFALL (IN):T    WEATHER(CODE):18  24 HR MAX TEMP (F): 2624 HR MIN TEMP (F):  8AVERAGE STATION PRESSURE:24.575 MINIMUM SEA LEVEL PRESSURE:30.07 TIME OF OCCURRENCE:0314 PEAK WIND SPEED (MPH): 17 PEAK WIND DIR (DEG):170 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 16FASTEST 2MIN DIR (DEG):170 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 7.1 24 HR AVG TEMP (F): 17DEPART FROM NORMAL:-15  HEATING DEGREE DAYS: 48 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):26  LATEST NIGHT MIN TEMP(1900-0800 LST):11 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,654,1732,NA,9/12/2005
Colorado,DENVER,2/14/2020,SOD  ,6,39.84,-104.65,NA,,NA,,"SNOWFALL, SNOWDPTH",5350,NA,,39.85,-104.732,"DENVER INTL AIRPORT 4WNW, CO",NA,NA,NA,17,32,57,29.92,24.44,27,8.5,0,0,33,56,7,270,31,0,5,0,300,25,FG FZFG BR,NA,NA,NA,NA,NA,SOD75824 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):5     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):128  24 HR MAX TEMP (F): 5624 HR MIN TEMP (F):  7AVERAGE STATION PRESSURE:24.435 MINIMUM SEA LEVEL PRESSURE:29.76 TIME OF OCCURRENCE:2107 PEAK WIND SPEED (MPH): 31 PEAK WIND DIR (DEG):270 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 25FASTEST 2MIN DIR (DEG):300 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 8.5 24 HR AVG TEMP (F): 32DEPART FROM NORMAL:  0  HEATING DEGREE DAYS: 33 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):56  LATEST NIGHT MIN TEMP(1900-0800 LST):7  HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,653,1734,NA,9/12/2005
Colorado,DENVER,2/15/2020,SOD  ,6,39.84,-104.65,NA,,NA,,"SNOWFALL, SNOWDPTH",5350,NA,,39.85,-104.732,"DENVER INTL AIRPORT 4WNW, CO",NA,NA,NA,20,27,72,30,24.54,25,11.8,0,-5.2,38,37,17,60,27,0,3,0,50,23,,NA,NA,NA,NA,NA,SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):3     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 3724 HR MIN TEMP (F): 17AVERAGE STATION PRESSURE:24.540 MINIMUM SEA LEVEL PRESSURE:29.84 TIME OF OCCURRENCE:0000 PEAK WIND SPEED (MPH): 27 PEAK WIND DIR (DEG): 60 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 23FASTEST 2MIN DIR (DEG): 50 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):11.8 24 HR AVG TEMP (F): 27DEPART FROM NORMAL: -5  HEATING DEGREE DAYS: 38 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):37  LATEST NIGHT MIN TEMP(1900-0800 LST):17 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,652,1735,NA,9/12/2005
Colorado,DENVER,2/16/2020,SOD  ,6,39.84,-104.65,NA,,NA,,"SNOWFALL, SNOWDPTH",5350,NA,,39.85,-104.732,"DENVER INTL AIRPORT 4WNW, CO",NA,NA,NA,24,35,66,29.87,24.42,30,7.7,0,2.6,30,48,22,240,18,0,2,0,140,16,,NA,NA,NA,NA,NA,SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):2     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 4824 HR MIN TEMP (F): 22AVERAGE STATION PRESSURE:24.425 MINIMUM SEA LEVEL PRESSURE:29.74 TIME OF OCCURRENCE:1550 PEAK WIND SPEED (MPH): 18 PEAK WIND DIR (DEG):240 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 16FASTEST 2MIN DIR (DEG):140 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 7.7 24 HR AVG TEMP (F): 35DEPART FROM NORMAL:  3  HEATING DEGREE DAYS: 30 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):48  LATEST NIGHT MIN TEMP(1900-0800 LST):22 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,650,1736,NA,9/12/2005
Colorado,DENVER,2/17/2020,SOD  ,6,39.84,-104.65,NA,,NA,,"SNOWFALL, SNOWDPTH",5350,NA,,39.85,-104.732,"DENVER INTL AIRPORT 4WNW, CO",NA,NA,NA,21,29,69,29.96,24.53,27,9.6,0,-3.7,36,37,21,50,32,0.01,1,0.1,50,25,SN BR,NA,NA,NA,NA,NA,SOD75624 HR PRECIPITATION (IN): 0.01 SNOW DEPTH (IN):1     24 HR SNOWFALL (IN):0.1  WEATHER(CODE):1  24 HR MAX TEMP (F): 3724 HR MIN TEMP (F): 21AVERAGE STATION PRESSURE(D):24.534 MINIMUM SEA LEVEL PRESSURE:29.79 TIME OF OCCURRENCE:0344 PEAK WIND SPEED (MPH): 32 PEAK WIND DIR (DEG): 50 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 25FASTEST 2MIN DIR (DEG): 50 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 9.6 24 HR AVG TEMP (F): 29DEPART FROM NORMAL: -4  HEATING DEGREE DAYS: 36 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 37 LATEST NIGHT MIN TEMP(1900-0800 LST):23 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00T    T     0.01T    T,SOD  ,6,649,1737,NA,9/12/2005
Colorado,DENVER,2/18/2020,SOD  ,6,39.84,-104.65,NA,,NA,,"SNOWFALL, SNOWDPTH",5350,NA,,39.85,-104.732,"DENVER INTL AIRPORT 4WNW, CO",NA,NA,NA,16,25,73,30.26,24.71,22,7.8,0,-7.9,40,33,16,160,20,T,1,T,160,17,SN BR,NA,NA,NA,NA,NA,SOD75624 HR PRECIPITATION (IN):    T SNOW DEPTH (IN):1     24 HR SNOWFALL (IN):T    WEATHER(CODE):1  24 HR MAX TEMP (F): 3324 HR MIN TEMP (F): 16AVERAGE STATION PRESSURE:24.710 MINIMUM SEA LEVEL PRESSURE:30.17 TIME OF OCCURRENCE:0058 PEAK WIND SPEED (MPH): 20 PEAK WIND DIR (DEG):160 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 17FASTEST 2MIN DIR (DEG):160 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 7.8 24 HR AVG TEMP (F): 25DEPART FROM NORMAL: -8  HEATING DEGREE DAYS: 40 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):33  LATEST NIGHT MIN TEMP(1900-0800 LST):21 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):    T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,648,1738,NA,9/12/2005
Colorado,DENVER,2/19/2020,SOD  ,6,39.84,-104.65,NA,,NA,,"SNOWFALL, SNOWDPTH",5350,NA,,39.85,-104.732,"DENVER INTL AIRPORT 4WNW, CO",NA,NA,NA,15,17,88,30.41,24.82,17,9.1,0,-16.1,48,21,13,50,18,0.07,T,0.6,50,14,SN BR,NA,NA,NA,NA,NA,SOD75324 HR PRECIPITATION (IN): 0.07 SNOW DEPTH (IN):T     24 HR SNOWFALL (IN):0.6  WEATHER(CODE):1  24 HR MAX TEMP (F): 2124 HR MIN TEMP (F): 13AVERAGE STATION PRESSURE:24.820 MINIMUM SEA LEVEL PRESSURE:30.22 TIME OF OCCURRENCE:0337 PEAK WIND SPEED (MPH): 18 PEAK WIND DIR (DEG): 50 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG): 50 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 9.1 24 HR AVG TEMP (F): 17DEPART FROM NORMAL:-16  HEATING DEGREE DAYS: 48 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):21  LATEST NIGHT MIN TEMP(1900-0800 LST):16 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 T    T    T    T    T    0.01 0.01 T    T    0.01 0.01 T    0.01 0.01 T    T,SOD  ,6,646,1739,NA,9/12/2005
Colorado,DENVER,2/20/2020,SOD  ,6,39.84,-104.65,NA,,NA,,"SNOWFALL, SNOWDPTH",5350,NA,,39.85,-104.732,"DENVER INTL AIRPORT 4WNW, CO",NA,NA,NA,10,17,72,30.62,24.94,15,6.1,0,-16.4,48,31,3,200,14,0,1,T,210,12,FZFG BR FG,NA,NA,NA,NA,NA,SOD75624 HR PRECIPITATION (IN):    T SNOW DEPTH (IN):1     24 HR SNOWFALL (IN):T    WEATHER(CODE):1  24 HR MAX TEMP (F): 3124 HR MIN TEMP (F):  3AVERAGE STATION PRESSURE:24.940 MINIMUM SEA LEVEL PRESSURE:30.47 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH): 14 PEAK WIND DIR (DEG):200 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 12FASTEST 2MIN DIR (DEG):210 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 6.1 24 HR AVG TEMP (F): 17DEPART FROM NORMAL:-16  HEATING DEGREE DAYS: 48 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):31  LATEST NIGHT MIN TEMP(1900-0800 LST):3  HOURLY INCREMENTAL PRECIPITATION VALUES (IN):    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,645,1740,NA,9/12/2005
Colorado,DENVER,2/21/2020,SOD  ,6,39.84,-104.65,NA,,NA,,"SNOWFALL, SNOWDPTH",5350,NA,,39.85,-104.732,"DENVER INTL AIRPORT 4WNW, CO",NA,NA,NA,13,31,45,30.27,24.73,26,11.7,0,-2.6,34,46,16,170,25,0,1,0,170,21,,NA,NA,NA,NA,NA,SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):1     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 4624 HR MIN TEMP (F): 16AVERAGE STATION PRESSURE:24.725 MINIMUM SEA LEVEL PRESSURE:30.07 TIME OF OCCURRENCE:2352 PEAK WIND SPEED (MPH): 25 PEAK WIND DIR (DEG):170 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 21FASTEST 2MIN DIR (DEG):170 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):11.7 24 HR AVG TEMP (F): 31DEPART FROM NORMAL: -3  HEATING DEGREE DAYS: 34 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):46  LATEST NIGHT MIN TEMP(1900-0800 LST):14 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,644,1742,NA,9/12/2005
Colorado,DENVER,2/22/2020,SOD  ,6,39.84,-104.65,NA,,NA,,"SNOWFALL, SNOWDPTH",5350,NA,,39.85,-104.732,"DENVER INTL AIRPORT 4WNW, CO",NA,NA,NA,23,40,51,29.99,24.57,33,10.6,0,6.1,25,50,29,140,28,0,T,0,150,23,,NA,NA,NA,NA,NA,SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):T     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 5024 HR MIN TEMP (F): 29AVERAGE STATION PRESSURE:24.565 MINIMUM SEA LEVEL PRESSURE:29.87 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH): 28 PEAK WIND DIR (DEG):140 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 23FASTEST 2MIN DIR (DEG):150 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):10.6 24 HR AVG TEMP (F): 40DEPART FROM NORMAL:  6  HEATING DEGREE DAYS: 25 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):50  LATEST NIGHT MIN TEMP(1900-0800 LST):29 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,642,1743,NA,9/12/2005
Colorado,DENVER,2/23/2020,SOD  ,6,39.84,-104.65,NA,,NA,,"SNOWFALL, SNOWDPTH",5350,NA,,39.85,-104.732,"DENVER INTL AIRPORT 4WNW, CO",NA,NA,NA,27,36,72,29.94,24.52,32,10.4,0,1.8,29,42,29,290,27,T,T,T,290,22,SN,NA,NA,NA,NA,NA,SOD74324 HR PRECIPITATION (IN):    T SNOW DEPTH (IN):T     24 HR SNOWFALL (IN):T    24 HR MAX TEMP (F): 4224 HR MIN TEMP (F): 29AVERAGE STATION PRESSURE(D):24.523 MINIMUM SEA LEVEL PRESSURE:29.84 TIME OF OCCURRENCE:0255 PEAK WIND SPEED (MPH): 27 PEAK WIND DIR (DEG):290 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 22FASTEST 2MIN DIR (DEG):290 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):10.4 24 HR AVG TEMP (F): 36DEPART FROM NORMAL:  2  HEATING DEGREE DAYS: 29 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 42 LATEST NIGHT MIN TEMP(1900-0800 LST):32 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00T    T    T    T     0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,641,1744,NA,9/12/2005
Colorado,DENVER,2/24/2020,SOD  ,6,39.84,-104.65,NA,,NA,,"SNOWFALL, SNOWDPTH",5350,NA,,39.85,-104.732,"DENVER INTL AIRPORT 4WNW, CO",NA,NA,NA,15,35,48,29.89,24.47,27,15,0,0.5,30,42,28,300,42,T,T,T,300,31,SN BR,NA,NA,NA,NA,NA,SOD75624 HR PRECIPITATION (IN):    T SNOW DEPTH (IN):T     24 HR SNOWFALL (IN):T    WEATHER(CODE):1  24 HR MAX TEMP (F): 4224 HR MIN TEMP (F): 28AVERAGE STATION PRESSURE:24.475 MINIMUM SEA LEVEL PRESSURE:29.73 TIME OF OCCURRENCE:0710 PEAK WIND SPEED (MPH): 42 PEAK WIND DIR (DEG):300 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 31FASTEST 2MIN DIR (DEG):300 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):15.0 24 HR AVG TEMP (F): 35DEPART FROM NORMAL:  1  HEATING DEGREE DAYS: 30 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):42  LATEST NIGHT MIN TEMP(1900-0800 LST):28 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,639,1745,NA,9/12/2005
Colorado,DENVER,2/25/2020,SOD  ,6,39.84,-104.65,NA,,NA,,"SNOWFALL, SNOWDPTH",5350,NA,,39.85,-104.732,"DENVER INTL AIRPORT 4WNW, CO",NA,NA,NA,13,22,69,30.36,24.81,19,19,0,-12.8,43,30,14,350,54,T,T,T,350,40,SN,NA,NA,NA,NA,NA,SOD73924 HR PRECIPITATION (IN):    T SNOW DEPTH (IN):T     24 HR SNOWFALL (IN):T    24 HR MAX TEMP (F): 3024 HR MIN TEMP (F): 14AVERAGE STATION PRESSURE:24.815 MINIMUM SEA LEVEL PRESSURE:30.01 TIME OF OCCURRENCE:0016 PEAK WIND SPEED (MPH): 54 PEAK WIND DIR (DEG):350 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 40FASTEST 2MIN DIR (DEG):350 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):19.0 24 HR AVG TEMP (F): 22DEPART FROM NORMAL:-13  HEATING DEGREE DAYS: 43 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):27  LATEST NIGHT MIN TEMP(1900-0800 LST):20 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    T    T    T    T    T    T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,638,1746,NA,9/12/2005
Colorado,DENVER,2/26/2020,SOD  ,6,39.84,-104.65,NA,,NA,,"SNOWFALL, SNOWDPTH",5350,NA,,39.85,-104.732,"DENVER INTL AIRPORT 4WNW, CO",NA,NA,NA,10,26,49,30.32,24.73,22,8.6,0,-9.1,39,41,10,280,18,0,T,0,280,14,,NA,NA,NA,NA,NA,SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):T     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 4124 HR MIN TEMP (F): 10AVERAGE STATION PRESSURE:24.730 MINIMUM SEA LEVEL PRESSURE:30.11 TIME OF OCCURRENCE:2355 PEAK WIND SPEED (MPH): 18 PEAK WIND DIR (DEG):280 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG):280 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 8.6 24 HR AVG TEMP (F): 26DEPART FROM NORMAL: -9  HEATING DEGREE DAYS: 39 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):41  LATEST NIGHT MIN TEMP(1900-0800 LST):10 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6,637,1747,NA,9/12/2005
